geography,geographic_area_name,estimate_,margin_of_error_,estimate_citizen_born_in_us,margin_of_error_citizen_born_in_us,estimate_citizen_born_in_puerto_rico_orisland_areas,margin_of_error_citizen_born_in_puerto_rico_orisland_areas,estimate_citizen_born_abroad_of_american_parent_s_,margin_of_error_citizen_born_abroad_of_american_parent_s_,estimate_citizen_by_naturalization,margin_of_error_citizen_by_naturalization,estimate_not_a_citizen,margin_of_error_not_a_citizen,prop_citizen_born_in_us,prop_citizen_born_in_puerto_rico_orisland_areas,prop_citizen_born_abroad_of_american_parent_s_,prop_citizen_by_naturalization,prop_not_a_citizen
0500000US37183,"Wake County, North Carolina",1232444.0,*****,1000657.0,11064.0,5828.0,1939.0,12996.0,2217.0,105694.0,8322.0,107269.0,9665.0,0.8119289801402741,0.004728815264628657,0.010544901025928968,0.08575967751881627,0.08703762605035198
0500000US37191,"Wayne County, North Carolina",120338.0,*****,106665.0,2645.0,13.0,23.0,431.0,346.0,2768.0,924.0,10461.0,2253.0,0.8863783675979325,0.00010802905150492778,0.003581578553740298,0.023001878043510778,0.08693014675331151
0500000US37193,"Wilkes County, North Carolina",66186.0,*****,63282.0,665.0,0.0,226.0,36.0,62.0,699.0,506.0,2169.0,713.0,0.9561236515275133,0.0,0.0005439216752787598,0.010561145861662588,0.03277128093554528
0500000US37195,"Wilson County, North Carolina",79958.0,*****,73708.0,1332.0,89.0,163.0,476.0,369.0,2077.0,875.0,3608.0,1093.0,0.921833962830486,0.0011130843692938792,0.005953125390830186,0.02597613747217289,0.04512368993721704
0500000US38015,"Burleigh County, North Dakota",103107.0,*****,96975.0,1363.0,612.0,790.0,466.0,339.0,2315.0,1062.0,2739.0,1042.0,0.9405278012162123,0.005935581483313451,0.004519576750366124,0.022452403813514116,0.026564636736594024
0500000US38017,"Cass County, North Dakota",200945.0,*****,185093.0,3256.0,0.0,175.0,1697.0,828.0,5328.0,1397.0,8827.0,3006.0,0.9211127422926672,0.0,0.008445096917066859,0.0265147179576501,0.04392744283261589
0500000US38035,"Grand Forks County, North Dakota",73771.0,*****,67038.0,1880.0,0.0,175.0,637.0,415.0,1792.0,775.0,4304.0,2070.0,0.9087310731859403,0.0,0.008634829404508547,0.024291388214881186,0.058342709194669995
0500000US38101,"Ward County, North Dakota",68427.0,*****,65434.0,1056.0,235.0,318.0,702.0,563.0,847.0,503.0,1209.0,644.0,0.9562599558653748,0.0034343168632265044,0.010259108246744706,0.012378154821927017,0.017668464202726993
0500000US39003,"Allen County, Ohio",100866.0,*****,96191.0,1016.0,317.0,312.0,655.0,377.0,1396.0,568.0,2307.0,852.0,0.9536513790573632,0.0031427834949338727,0.006493764003727718,0.01384014434992961,0.022871929094045566
0500000US39007,"Ashtabula County, Ohio",96906.0,*****,93843.0,914.0,514.0,313.0,958.0,754.0,797.0,347.0,794.0,496.0,0.9683920500278621,0.005304109136689163,0.009885868780054898,0.008224464945411018,0.00819350710998287
0500000US39013,"Belmont County, Ohio",64692.0,*****,63666.0,374.0,25.0,43.0,36.0,55.0,571.0,252.0,394.0,291.0,0.9841402337228714,0.0003864465467136586,0.0005564830272676684,0.008826439126939962,0.006090397576207259
0500000US39017,"Butler County, Ohio",399542.0,*****,358760.0,4030.0,1662.0,1566.0,3419.0,1122.0,18349.0,3016.0,17352.0,3451.0,0.8979281277062237,0.0041597629285531935,0.00855729810633175,0.04592508422143354,0.04342972703745789
0500000US39023,"Clark County, Ohio",134985.0,*****,128456.0,1413.0,87.0,97.0,1837.0,830.0,1027.0,499.0,3578.0,1222.0,0.9516316627773457,0.0006445160573397044,0.013608919509575138,0.007608252768826166,0.02650664888691336
0500000US39025,"Clermont County, Ohio",214123.0,*****,207679.0,1605.0,509.0,481.0,535.0,292.0,2391.0,774.0,3009.0,1445.0,0.9699051479756962,0.0023771383737384586,0.0024985639095286352,0.011166479079781248,0.014052670661255446
0500000US39029,"Columbiana County, Ohio",99823.0,*****,98630.0,682.0,55.0,95.0,134.0,175.0,810.0,660.0,194.0,176.0,0.9880488464582311,0.000550975226150286,0.0013423760055297877,0.00811436242148603,0.001943439888602827
0500000US39035,"Cuyahoga County, Ohio",1240594.0,*****,1114782.0,8692.0,16339.0,3302.0,9048.0,2056.0,60685.0,5877.0,39740.0,6064.0,0.8985872896370609,0.013170303902807849,0.007293280476932824,0.04891608374697927,0.032033042236219104
0500000US39041,"Delaware County, Ohio",237966.0,*****,213781.0,2692.0,18.0,35.0,1115.0,607.0,9612.0,1773.0,13440.0,2580.0,0.8983678340603279,7.564105796626409e-05,0.0046855433129102475,0.04039232495398502,0.05647865661481052
0500000US39043,"Erie County, Ohio",73841.0,*****,69846.0,1121.0,70.0,110.0,1281.0,780.0,483.0,348.0,2161.0,794.0,0.9458972657466719,0.0009479828279682019,0.017348085751818097,0.006541081512980594,0.029265584160561207
0500000US39045,"Fairfield County, Ohio",167762.0,*****,157122.0,1962.0,647.0,393.0,1123.0,706.0,6445.0,1533.0,2425.0,1049.0,0.93657681715764,0.0038566540694555383,0.006694006986087434,0.038417520058177654,0.014455001728639382
0500000US39049,"Franklin County, Ohio",1356303.0,*****,1161358.0,11412.0,5105.0,1998.0,12323.0,2251.0,88866.0,8335.0,88651.0,8671.0,0.8562673679848825,0.0037639082122505074,0.00908572789413575,0.065520757529844,0.06536223837888731
0500000US39057,"Greene County, Ohio",172347.0,*****,159859.0,2014.0,647.0,539.0,3637.0,1354.0,4318.0,1089.0,3886.0,1422.0,0.9275415295885626,0.003754054320643817,0.021102775215118337,0.025054105960649154,0.02254753491502608
0500000US39061,"Hamilton County, Ohio",837359.0,*****,769301.0,6364.0,1492.0,830.0,9422.0,2910.0,27236.0,3910.0,29908.0,4851.0,0.9187230327732788,0.001781792516710276,0.01125204362764358,0.0325260730463278,0.0357170580360395
0500000US39063,"Hancock County, Ohio",75016.0,*****,73762.0,663.0,0.0,211.0,106.0,184.0,704.0,456.0,444.0,372.0,0.9832835661725499,0.0,0.0014130318865308734,0.009384664604884291,0.005918737336034979
0500000US39085,"Lake County, Ohio",232360.0,*****,216246.0,2633.0,440.0,345.0,1864.0,785.0,8808.0,2466.0,5002.0,1435.0,0.9306507144086762,0.0018936133585815114,0.00802203477362713,0.03790669650542262,0.021526940953692546
0500000US39089,"Licking County, Ohio",184898.0,*****,174575.0,1983.0,142.0,122.0,1074.0,614.0,6357.0,1464.0,2750.0,950.0,0.9441692176226892,0.0007679910004434878,0.005808607989269759,0.03438111823816374,0.014873065149433743
0500000US39093,"Lorain County, Ohio",322030.0,*****,303591.0,2657.0,6255.0,1961.0,1082.0,577.0,6806.0,1648.0,4296.0,1472.0,0.9427413595006676,0.01942365618110114,0.003359935409744434,0.021134676893457133,0.013340372015029656
0500000US39095,"Lucas County, Ohio",426291.0,*****,403863.0,2854.0,558.0,390.0,2268.0,832.0,10450.0,2120.0,9152.0,2157.0,0.9473880518237542,0.0013089650027797912,0.0053203093661372165,0.024513771109406484,0.02146890269792231
0500000US39099,"Mahoning County, Ohio",225786.0,*****,213404.0,2068.0,3915.0,990.0,1868.0,1016.0,3649.0,891.0,2950.0,1241.0,0.9451604616761003,0.01733942759958545,0.008273320755051243,0.016161320896778367,0.013065469072484565
0500000US39101,"Marion County, Ohio",64976.0,*****,63202.0,699.0,510.0,534.0,238.0,224.0,781.0,468.0,245.0,245.0,0.9726976114257572,0.0078490519576459,0.003662890913568087,0.012019822703767545,0.0037706229992612657
0500000US39103,"Medina County, Ohio",184625.0,*****,177515.0,1978.0,235.0,270.0,1116.0,679.0,4474.0,1751.0,1285.0,587.0,0.9614895057549085,0.0012728503723764388,0.006044685172647258,0.024232904536222073,0.006960054163845633
0500000US39109,"Miami County, Ohio",111950.0,*****,108888.0,699.0,0.0,211.0,767.0,455.0,1750.0,381.0,545.0,484.0,0.9726485037963376,0.0,0.0068512728896828945,0.01563197856185797,0.004868244752121483
0500000US39113,"Montgomery County, Ohio",537443.0,*****,502687.0,4162.0,907.0,624.0,3237.0,970.0,14148.0,2655.0,16464.0,3695.0,0.9353308164772822,0.0016876208267667455,0.006022964295748573,0.026324652102641583,0.030633946297560857
0500000US39119,"Muskingum County, Ohio",86582.0,*****,85782.0,413.0,0.0,211.0,159.0,202.0,104.0,93.0,537.0,335.0,0.9907602041994872,0.0,0.0018364094153519208,0.0012011734540666652,0.006202212931094223
0500000US39133,"Portage County, Ohio",163839.0,*****,156271.0,1781.0,84.0,101.0,580.0,357.0,2847.0,1100.0,4057.0,1437.0,0.9538083118183094,0.0005126984417629502,0.0035400606693156084,0.017376815044037135,0.02476211402657487
0500000US39139,"Richland County, Ohio",124853.0,*****,121452.0,990.0,51.0,91.0,1182.0,577.0,1419.0,714.0,749.0,483.0,0.9727599657196864,0.00040848037291855223,0.00946713334881821,0.011365365670027952,0.005999054888548933
0500000US39141,"Ross County, Ohio",76046.0,*****,75078.0,548.0,71.0,87.0,115.0,111.0,736.0,516.0,46.0,76.0,0.9872708623727744,0.0009336454251374168,0.001512242590011309,0.009678352576072377,0.0006048970360045235
0500000US39145,"Scioto County, Ohio",71798.0,*****,70680.0,466.0,70.0,119.0,131.0,130.0,519.0,415.0,398.0,282.0,0.9844285356138054,0.0009749575197080699,0.0018245633583108165,0.007228613610406975,0.00554332989776874
0500000US39151,"Stark County, Ohio",374091.0,*****,364517.0,1558.0,203.0,265.0,1777.0,626.0,4467.0,1018.0,3127.0,1221.0,0.9744072966203411,0.0005426487138156225,0.004750181105666803,0.01194094485031717,0.008358928709859366
0500000US39153,"Summit County, Ohio",538370.0,*****,497696.0,4607.0,278.0,267.0,2714.0,836.0,21189.0,3090.0,16493.0,3753.0,0.9244497278823114,0.0005163734977803369,0.005041142708546167,0.039357690807437264,0.03063506510392481
0500000US39155,"Trumbull County, Ohio",200300.0,*****,196914.0,1074.0,253.0,238.0,800.0,616.0,1609.0,615.0,724.0,483.0,0.9830953569645532,0.0012631053419870195,0.00399400898652022,0.008032950574138793,0.003614578132800799
0500000US39157,"Tuscarawas County, Ohio",92048.0,*****,89651.0,1021.0,22.0,42.0,288.0,237.0,356.0,258.0,1731.0,819.0,0.9739592386580914,0.0002390057361376673,0.0031288023639840083,0.0038675473665913435,0.01880540587519555
0500000US39159,"Union County, Ohio",71721.0,*****,66426.0,1144.0,88.0,151.0,577.0,381.0,1496.0,786.0,3134.0,1060.0,0.9261722508052035,0.0012269767571562026,0.0080450635099901,0.02085860487165544,0.04369710405599476
0500000US39165,"Warren County, Ohio",256059.0,*****,230396.0,2758.0,400.0,393.0,1315.0,603.0,11414.0,2500.0,12534.0,2349.0,0.8997770045184899,0.0015621399755525094,0.005135535169628874,0.044575664202390855,0.04894965613393788
0500000US39169,"Wayne County, Ohio",116632.0,*****,113381.0,995.0,242.0,256.0,176.0,174.0,1346.0,509.0,1487.0,872.0,0.9721260031552232,0.0020749022566705537,0.0015090198230331298,0.01154057205569655,0.0127495027093765
0500000US39173,"Wood County, Ohio",133077.0,*****,126648.0,1549.0,0.0,211.0,764.0,528.0,1831.0,881.0,3834.0,1236.0,0.9516896233007958,0.0,0.005741037143909165,0.01375895158442105,0.028810387970874006
0500000US40017,"Canadian County, Oklahoma",181760.0,*****,169301.0,2265.0,186.0,162.0,1440.0,627.0,5942.0,1600.0,4891.0,1618.0,0.9314535651408451,0.0010233274647887323,0.007922535211267605,0.03269146126760564,0.02690911091549296
0500000US40027,"Cleveland County, Oklahoma",303952.0,*****,277946.0,2841.0,563.0,496.0,4545.0,1248.0,10853.0,1511.0,10045.0,2858.0,0.9144404379638891,0.0018522661472864137,0.014953018897720693,0.03570629573090488,0.03304798126019898
0500000US40031,"Comanche County, Oklahoma",121396.0,*****,108164.0,1717.0,1183.0,760.0,3348.0,679.0,3966.0,715.0,4735.0,1282.0,0.891001350950608,0.009744966885235098,0.027579162410623085,0.03266993970147287,0.039004580052061026
0500000US40037,"Creek County, Oklahoma",73971.0,*****,71699.0,473.0,44.0,74.0,511.0,184.0,569.0,429.0,1148.0,487.0,0.9692852604399022,0.0005948277027483744,0.006908112638736802,0.0076922037014505685,0.015519595517162131
0500000US40101,"Muskogee County, Oklahoma",66752.0,*****,64307.0,611.0,10.0,2.0,521.0,361.0,669.0,368.0,1245.0,545.0,0.9633718839884947,0.00014980824544582935,0.007805009587727708,0.010022171620325983,0.018651126558005753
0500000US40109,"Oklahoma County, Oklahoma",816490.0,*****,715636.0,6429.0,870.0,537.0,11517.0,2724.0,36277.0,3206.0,52190.0,5551.0,0.876478585163321,0.0010655366262905853,0.014105500373550196,0.04443042780683168,0.06391995003000649
0500000US40119,"Payne County, Oklahoma",84199.0,*****,79941.0,1236.0,72.0,134.0,185.0,229.0,824.0,357.0,3177.0,1213.0,0.949429328139289,0.0008551170441454174,0.0021971757384291976,0.009786339505219777,0.03773203957291654
0500000US40125,"Pottawatomie County, Oklahoma",74446.0,*****,72271.0,753.0,99.0,162.0,571.0,419.0,707.0,376.0,798.0,476.0,0.9707841925691105,0.0013298229589232464,0.007669988985304785,0.009496816484431668,0.010719179002229804
0500000US40131,"Rogers County, Oklahoma",101371.0,*****,97209.0,695.0,0.0,168.0,914.0,542.0,1801.0,521.0,1447.0,542.0,0.9589428929378224,0.0,0.009016385356758836,0.017766422349587162,0.014274299355831549
0500000US40143,"Tulsa County, Oklahoma",693514.0,*****,613784.0,4211.0,2254.0,851.0,5411.0,1072.0,27091.0,2435.0,44974.0,3733.0,0.8850347649795102,0.00325011463359067,0.007802293825358969,0.03906337867728698,0.06484944788425324
0500000US40145,"Wagoner County, Oklahoma",91257.0,*****,85145.0,1444.0,699.0,543.0,1023.0,848.0,2972.0,985.0,1418.0,501.0,0.9330243159428866,0.007659686380222887,0.011210098951313323,0.032567364695311046,0.015538534030266171
0500000US41003,"Benton County, Oregon",98899.0,*****,88877.0,1716.0,123.0,117.0,1737.0,876.0,3718.0,1190.0,4444.0,1477.0,0.89866429387557,0.001243693060597175,0.01756337273379913,0.037593908937400784,0.04493473139263289
0500000US41005,"Clackamas County, Oregon",425857.0,*****,381391.0,4344.0,617.0,552.0,5345.0,1412.0,22710.0,2707.0,15794.0,3468.0,0.8955846680928105,0.001448843156270767,0.012551161540141409,0.053327760257551246,0.037087566953226084
0500000US41017,"Deschutes County, Oregon",211535.0,*****,200478.0,2430.0,25.0,41.0,2261.0,737.0,4025.0,1071.0,4746.0,2198.0,0.947729690122202,0.0001181837520977616,0.010688538539721558,0.019027584087739618,0.02243600349823906
0500000US41019,"Douglas County, Oregon",112255.0,*****,108106.0,1247.0,53.0,93.0,739.0,450.0,2003.0,718.0,1354.0,957.0,0.9630395082624382,0.00047213932564251035,0.006583225691505946,0.017843303193621665,0.012061823526791679
0500000US41029,"Jackson County, Oregon",221331.0,*****,206107.0,2420.0,257.0,155.0,2789.0,1063.0,5548.0,1302.0,6630.0,2077.0,0.93121614233885,0.0011611568194243012,0.012601036456709633,0.0250665293158211,0.029955135069195008
0500000US41033,"Josephine County, Oregon",88276.0,*****,84813.0,1843.0,0.0,220.0,443.0,330.0,1410.0,896.0,1610.0,1156.0,0.9607707644206805,0.0,0.005018351533825728,0.015972631292763606,0.018238252752730073
0500000US41035,"Klamath County, Oregon",70438.0,*****,65721.0,1242.0,0.0,220.0,321.0,294.0,3234.0,1205.0,1162.0,537.0,0.9330333058860274,0.0,0.0045571992390471055,0.04591271756722224,0.016496777307703228
0500000US41039,"Lane County, Oregon",382396.0,*****,357781.0,3087.0,322.0,273.0,4165.0,1338.0,9860.0,1605.0,10268.0,2393.0,0.9356295567945271,0.0008420590173537381,0.01089185033316248,0.02578478854381322,0.026851745311143423
0500000US41043,"Linn County, Oregon",132474.0,*****,126398.0,1562.0,147.0,197.0,712.0,448.0,2835.0,1240.0,2382.0,1193.0,0.954134396183402,0.0011096517052402736,0.005374639551912073,0.021400425743919562,0.017980886815526065
0500000US41047,"Marion County, Oregon",352867.0,*****,300346.0,4556.0,856.0,664.0,3635.0,1206.0,18767.0,2297.0,29263.0,4254.0,0.8511592186291153,0.0024258431647051154,0.01030133166320455,0.053184344243015075,0.08292926229996005
0500000US41051,"Multnomah County, Oregon",795897.0,*****,674301.0,7129.0,1299.0,840.0,12754.0,2792.0,63011.0,5343.0,44532.0,4551.0,0.8472214369447303,0.0016321207392413842,0.01602468661145852,0.07916979207108457,0.05595196363348524
0500000US41053,"Polk County, Oregon",90549.0,*****,82872.0,1538.0,66.0,180.0,766.0,481.0,3858.0,1049.0,2987.0,1297.0,0.9152171752310904,0.0007288871218898055,0.008459508111630168,0.04260676539774045,0.032987664137649225
0500000US41059,"Umatilla County, Oregon",80491.0,*****,70121.0,2140.0,143.0,207.0,1019.0,632.0,3103.0,1555.0,6105.0,2217.0,0.8711657203910996,0.0017765961411834864,0.01265980047458722,0.03855089388875775,0.07584698910437192
0500000US41067,"Washington County, Oregon",611272.0,*****,482780.0,5393.0,1151.0,672.0,9589.0,1836.0,59413.0,4402.0,58339.0,5236.0,0.7897957046944731,0.0018829588137523068,0.015686960960096325,0.09719568375453154,0.09543869177714667
0500000US41071,"Yamhill County, Oregon",110886.0,*****,99590.0,1438.0,164.0,218.0,697.0,453.0,4797.0,1205.0,5638.0,1397.0,0.8981296105910574,0.0014789964468012193,0.0062857348989051815,0.04326064606893566,0.05084501199430045
0500000US42001,"Adams County, Pennsylvania",107914.0,*****,100098.0,1178.0,804.0,514.0,752.0,310.0,2370.0,830.0,3890.0,814.0,0.9275719554460033,0.007450377152176733,0.0069685119632299794,0.021961932650073207,0.03604722278851678
0500000US42003,"Allegheny County, Pennsylvania",1231814.0,*****,1134083.0,5998.0,3624.0,1181.0,10245.0,2377.0,41961.0,4087.0,41901.0,4299.0,0.9206609114687769,0.0029420026075365276,0.00831700240458381,0.03406439608577269,0.034015687433330034
0500000US42005,"Armstrong County, Pennsylvania",63679.0,*****,62543.0,442.0,5.0,10.0,389.0,227.0,427.0,284.0,315.0,276.0,0.9821605238775735,7.851882096138444e-05,0.00610876427079571,0.0067055073101022315,0.00494668572056722
0500000US42007,"Beaver County, Pennsylvania",165540.0,*****,161559.0,1225.0,16.0,27.0,992.0,606.0,1985.0,691.0,988.0,609.0,0.9759514316781442,9.66533768273529e-05,0.00599250936329588,0.01199105956264347,0.005968346019089042
0500000US42011,"Berks County, Pennsylvania",439117.0,*****,370573.0,4938.0,12939.0,2575.0,2177.0,900.0,24188.0,3108.0,29240.0,4482.0,0.8439049273883725,0.029465950988005474,0.004957676427922399,0.055083269379231505,0.06658817581646805
0500000US42013,"Blair County, Pennsylvania",120269.0,*****,117310.0,696.0,108.0,152.0,579.0,328.0,1330.0,583.0,942.0,525.0,0.9753968187978614,0.0008979870124470978,0.004814208150063608,0.011058543764394815,0.007832442275233019
0500000US42017,"Bucks County, Pennsylvania",650131.0,*****,572270.0,5766.0,4388.0,1553.0,3886.0,1164.0,45684.0,3772.0,23903.0,4595.0,0.8802379828065421,0.006749408965270077,0.005977256891303445,0.07026891503404699,0.03676643630283743
0500000US42019,"Butler County, Pennsylvania",199341.0,*****,191420.0,1565.0,202.0,242.0,1115.0,771.0,3014.0,1083.0,3590.0,905.0,0.9602640701110158,0.0010133389518463337,0.0055934303530131785,0.015119819806261632,0.018009340777863057
0500000US42021,"Cambria County, Pennsylvania",130108.0,*****,128359.0,461.0,118.0,162.0,424.0,322.0,665.0,290.0,542.0,298.0,0.9865573216097396,0.0009069388508008731,0.003258831124911612,0.005111138438835429,0.004165769975712485
0500000US42025,"Carbon County, Pennsylvania",65743.0,*****,62218.0,1112.0,620.0,487.0,215.0,200.0,1954.0,1037.0,736.0,349.0,0.9463821243326286,0.0094306618195093,0.003270310147087903,0.029721795476324475,0.011195108224449751
0500000US42027,"Centre County, Pennsylvania",159805.0,*****,144234.0,2657.0,766.0,386.0,1566.0,627.0,5246.0,1283.0,7993.0,2241.0,0.9025624980444917,0.004793341885422859,0.009799443071243077,0.03282750852601608,0.05001720847282626
0500000US42029,"Chester County, Pennsylvania",560745.0,*****,492403.0,4356.0,3503.0,1601.0,3877.0,1196.0,31274.0,4072.0,29688.0,3762.0,0.8781228544168919,0.0062470463401367825,0.006914016174910164,0.05577223158476669,0.05294385148329454
0500000US42033,"Clearfield County, Pennsylvania",78132.0,*****,75274.0,835.0,451.0,500.0,522.0,456.0,245.0,242.0,1640.0,604.0,0.963420877489377,0.00577228280346081,0.006681001382276148,0.003135719039574054,0.020990119285312036
0500000US42037,"Columbia County, Pennsylvania",66012.0,*****,64008.0,745.0,19.0,32.0,375.0,228.0,1455.0,696.0,155.0,145.0,0.9696418832939465,0.0002878264557959159,0.0056807853117614975,0.02204144700963461,0.002348057928861419
